ЦУР,1.2.2,1.5.1 Пострадавшие,1.5.2,1.а.1,1.а.2 Образование,1.а.2 Здравоохранение,Т.1.2,Т.1.2.1 образование,Т.1.2.1 образование,Т.1.2.2 здравоохранение,Т.1.2.3 социальная политика,Т.1.3.2,10.1.1 (в расчете на одно домохозяйство)                                                 ,10.1.2 (в расчете на одного члена домашнего хозяйства),10.2.1 (децильный коэффициент),10.2.2 ( коэффициент фондов),10.2.3 (Индекс концентрации доходов (коэффициент Джини)),10.2.5 (Доля оплаты труда наемных работников ВРП),"10.3.2 (Численность граждан, которым меры социальной поддержки предоставляются в форме денежных компенсаций)",11.3.1,11.5.1 пострадавшие,11.5.2,11.5.3,Т 11.2.5 (Соотношение темпа ввода в действие жилых домов к темпу роста населения),12.3.1 (млн. куб. м),Т 12.2.1 (кол-во музеев),Т 12.2.1 (визит-центров),Т 12.2.1 (экотроп и маршрутов),Т 12.2.6 (Виды экотроп и маршрутов  в государственных природных заповедниках -  пешие),13.1.1 пострадавшие,Т 14.3 (тонн),15.1.1 (%),15.1.2 (%),15.3.1 (га),15.9.1 (Ввод молодняков в категорию хозяйственно-ценных лесных насаждений),2.5.2,Т2.2.2,Т2.4.4,Т2.5.3,Т2.5.4,Т2.5.5,3.3.1,3.4.1a,3.5.1,3.7.1 (возраст 25-29 лет),3.c.1,Т3.2.1,Т3.2.3,Т3.2.4,Т3.4.5,Т3.5.2,Т3.6.1,Т3.6.6,Т3.6.7,Т3.6.9,Т3.6.10,Т3.8.1,Т3.10.5 (в возрасте 10-14 лет),Т3.12.2,Т3.12.3,4.2.1 (II группа здоровья),4.2.1 (IV группа здоровья),4.4.1.a,4.4.1.b,Т4.2.4,Т4.3.3,Т4.5.3,Т4.9.1,Т4.9.2,8.2.1,8.8.2,"Т 9.2.1 (Перевезено грузов транспортом общего пользования1 – всего, млн тонн)",Т 9.3.8,Т 9.3.9,Т 9.3.17,Т 9.5.2 (Доля валовой добавленной стоимости отрасли «Обрабатывающее производство» в ВРП),9.а.1 (Обязательства в млн дол США),9.b.1 (Доля продукции высокотехнологичных и наукоемких отраслей в валовом внутреннем продукте (%)),"Т 9.9 (Внутренние затраты на исследования и разработки, 
в % к ВРП)"
15.3.1 (га),0.3334172818478409,0.2747592314116492,0.12340843488661615,0.20796675878279144,0.35507919722785725,0.04687466112517533,0.20796675878279144,0.702480189465508,0.35507919722785725,0.04687466112517533,0.2314756895903406,0.3333461200032144,0.09641411961149078,0.15706748186445246,0.4579295547083586,0.5427662050543237,0.5330489702181078,0.44889096979432264,0.29523247999608665,0.9012685521503713,0.2747592314116492,0.12340843488661615,0.12340843488661615,0.9012685521503713,0.3244513747259456,,,,,0.2747592314116492,0.1832311537590781,,0.22202651789344285,1.0,0.9780096235970197,0.26776305123594774,0.26776305123594774,0.22922526358385242,0.2153419359358195,0.4210657783690718,0.06197238547225515,0.5334458985705821,0.49224701943490645,0.27439384820684454,0.7176362850469744,0.3496735351410282,0.6010516982299582,0.27013283432347124,0.5704292246989574,0.3496735351410282,0.3496735351410282,0.5194905362410577,0.5334900220198886,0.7571832330921784,0.9469505721774515,0.2712548998021677,0.49224701943490645,0.3225580006074718,0.38037047401536567,0.8003202008509733,0.4622385154189042,0.3844318590564568,0.18257067373822428,0.35605487743197417,0.2390070943185847,0.49135265027684705,0.39279225908793336,0.23871050424588364,0.41691042738603845,0.46353569745289924,0.3334172818478409,0.012877985029163909,0.7756349969530689,0.17648675270752445,0.5613829541763745,0.1643498853225683,0.053469199601228055,0.04220444602795173,0.535830043967908
15.9.1 (Ввод молодняков в категорию хозяйственно-ценных лесных насаждений),0.3980572508367059,0.2275096600432126,0.10516640441720124,0.1370660805876297,0.2948351724100379,0.08157548635128037,0.1370660805876297,0.5880113860560182,0.2948351724100379,0.08157548635128037,0.23058602527384822,0.3980779568452545,0.03055973921746693,0.04788512897623175,0.35809425760091507,0.44297334337036276,0.43986400344694254,0.46607030250336023,0.3228432780363479,0.8090948780116287,0.2275096600432126,0.10516640441720124,0.10516640441720124,0.8090948780116287,0.3342365262899094,,,,,0.2275096600432126,0.21068660213303544,,0.22202651789344302,0.9780096235970197,1.0,0.29521090100648795,0.29521090100648795,0.3079705196953736,0.13126502279977156,0.469451832731637,0.049417056548023315,0.5476838542499297,0.4720640911128971,0.26465185092762405,0.7666960622692881,0.41398098328865907,0.5523339208985056,0.2674532914351495,0.5545914214230856,0.41398098328865907,0.41398098328865907,0.5379617750575408,0.47965183871155465,0.7749327475522295,0.915311166548919,0.2610092703321198,0.4720640911128971,0.17946425765703408,0.4072123191945703,0.8082861254794407,0.46135189537219423,0.33798573956215866,0.12244161974930114,0.4481861016057859,0.27450026439119146,0.48752926067974567,0.3235401358606913,0.19675016469141363,0.5010301379392709,0.40211055497976556,0.39805725083670584,0.010533829897432708,0.643831162943588,0.13047876511172432,0.5361453845232619,0.16758518926887186,0.12427951794515366,0.05447260351217688,0.6094344139615635
2.5.2,0.47536969898985165,0.019104645240558722,0.20703769415978357,0.36418617882118354,0.33798869929184217,0.05834431756384755,0.36418617882118354,0.456980059627075,0.33798869929184217,0.05834431756384755,0.437514640261624,0.47570366407801556,0.42506055764670564,0.6595011731184298,0.13769614862487561,0.1690784290734223,0.18868788578493914,0.5551352863106656,0.45687684524356337,0.1133471946304318,0.019104645240558722,0.20703769415978357,0.20703769415978357,0.1133471946304318,0.5283806012421195,,,,,0.019104645240558722,0.346062884222117,,2.6168207644729585e-15,0.26776305123594774,0.29521090100648795,1.0,1.0,0.49911430429067466,0.7185911531778384,0.6277846254625675,0.8419107368800578,0.429100174778403,0.5844707930550308,0.27022825800523953,0.21413209626950852,0.5644240054662957,0.1037850502646781,0.005564331473525615,0.5425324764214599,0.5644240054662957,0.5644240054662957,0.45134021244662725,0.2878735114118424,0.5286321304816216,0.18661121644510925,0.25556973709428027,0.5844707930550308,0.5350321546439153,0.4370367011693532,0.26159971081155037,0.06881919945721772,0.13409202650676064,0.2946680959355308,0.2396022765155634,0.5754114216363476,0.40851377542027706,0.7808790322328019,0.4084229931948694,0.3159338511910195,0.03969641755409535,0.47536969898985154,0.3330539849640322,0.08337207834843204,0.7788762768032751,0.036528349639818575,0.2942261838831647,0.22558994449804892,0.24472977576833238,0.5512140912529699
Т2.2.2,0.47536969898985165,0.019104645240558722,0.20703769415978357,0.36418617882118354,0.33798869929184217,0.05834431756384755,0.36418617882118354,0.456980059627075,0.33798869929184217,0.05834431756384755,0.437514640261624,0.47570366407801556,0.42506055764670564,0.6595011731184298,0.13769614862487561,0.1690784290734223,0.18868788578493914,0.5551352863106656,0.45687684524356337,0.1133471946304318,0.019104645240558722,0.20703769415978357,0.20703769415978357,0.1133471946304318,0.5283806012421195,,,,,0.019104645240558722,0.346062884222117,,2.6168207644729585e-15,0.26776305123594774,0.29521090100648795,1.0,1.0,0.49911430429067466,0.7185911531778384,0.6277846254625675,0.8419107368800578,0.429100174778403,0.5844707930550308,0.27022825800523953,0.21413209626950852,0.5644240054662957,0.1037850502646781,0.005564331473525615,0.5425324764214599,0.5644240054662957,0.5644240054662957,0.45134021244662725,0.2878735114118424,0.5286321304816216,0.18661121644510925,0.25556973709428027,0.5844707930550308,0.5350321546439153,0.4370367011693532,0.26159971081155037,0.06881919945721772,0.13409202650676064,0.2946680959355308,0.2396022765155634,0.5754114216363476,0.40851377542027706,0.7808790322328019,0.4084229931948694,0.3159338511910195,0.03969641755409535,0.47536969898985154,0.3330539849640322,0.08337207834843204,0.7788762768032751,0.036528349639818575,0.2942261838831647,0.22558994449804892,0.24472977576833238,0.5512140912529699
Т2.4.4,0.9614385958214409,0.1312389613595769,0.7646542824527205,0.37454214669805236,0.7436802587719242,0.5016718128563754,0.37454214669805236,0.3121803599163697,0.7436802587719242,0.5016718128563754,0.8702488483561516,0.961731798564346,0.24279752179648953,0.4024142980546725,0.344073831651676,0.3205188279216001,0.34180941925806047,0.931393917128448,0.9171663232523802,0.03020714456808101,0.1312389613595769,0.7646542824527205,0.7646542824527205,0.03020714456808101,0.9362396009017407,,,,,0.1312389613595769,0.9259725945298769,,0.48304589153964805,0.22922526358385242,0.3079705196953736,0.49911430429067466,0.49911430429067466,1.0,0.330444290129421,0.9397310666027143,0.5148743159038263,0.8626976854590624,0.18797539832483925,0.8434313073459413,0.5056059854955669,0.9834905229736984,0.27084502465301197,0.4305071058584823,0.7940142483673684,0.9834905229736984,0.9834905229736984,0.8841722126252622,0.7028894212812686,0.3530654507549711,0.2648745361488037,0.838593778657517,0.18797539832483925,0.4862720301882816,0.9327034946989748,0.682607356354303,0.6667886335933902,0.5748081979033055,0.6712270595698184,0.5784659733700063,0.9705333090501845,0.8156635715413897,0.24867848501586812,0.7884287361768365,0.7697763100970496,0.6214519248052434,0.9614385958214406,0.8349250241169532,0.013080338577922455,0.3830403026576863,0.6402003180414058,0.8820144932299593,0.20187277436204726,0.8041396661869912,0.9330336609424554
Т2.5.3,0.3736625945966017,0.1835023272392223,0.4871047595949218,0.3698836658891211,0.5099247248912178,0.17979111401540596,0.3698836658891211,0.6611398655670487,0.5099247248912178,0.17979111401540596,0.5830446404704653,0.3735879287418311,0.0004859825479763031,0.279157937229085,0.6010957430749796,0.587983028842503,0.5940230129555153,0.5155984428312813,0.4634826331644917,0.2921956666896217,0.1835023272392223,0.4871047595949218,0.4871047595949218,0.2921956666896217,0.566975892351931,,,,,0.1835023272392223,0.3658054055172229,,5.626164643616861e-16,0.2153419359358195,0.13126502279977156,0.7185911531778384,0.7185911531778384,0.330444290129421,1.0,0.40988190559376103,0.8383086261216767,0.47275089262267994,0.6916215857375572,0.4151105827027409,0.14817040677509472,0.3726017379350644,0.19496237764259564,0.08310602487989012,0.4871029222015022,0.3726017379350644,0.3726017379350644,0.4673498535300229,0.43012349947608775,0.10015782099754203,0.23554899300204712,0.40896454017412676,0.6916215857375572,0.18661913769014637,0.48841172217627304,0.29499025470642504,0.12376032806886324,0.22716848341111942,0.34299550932464173,0.3070502239547919,0.4906228522435772,0.498402859122689,0.8634718613712593,0.47790510772898465,0.10118185205159282,0.34209161737218063,0.37366259459660167,0.4998918186258113,0.25248715679271094,0.4363315742077799,0.18261298536879345,0.4353421742548823,0.7447005010209562,0.4627212221014709,0.29964967172683454
Т2.5.4,0.9478676320277734,0.08589002791931206,0.646102395237182,0.16943669250621246,0.7760084091349938,0.5932589891064858,0.16943669250621246,0.531635525123323,0.7760084091349938,0.5932589891064858,0.8476226093523962,0.9480201955149189,0.24622246065902367,0.4134724741279147,0.4085188956467251,0.4260166991654167,0.44604095531312754,0.9540716244130828,0.9253557562127169,0.2350681260518768,0.08589002791931206,0.646102395237182,0.646102395237182,0.2350681260518768,0.918259039979613,,,,,0.08589002791931206,0.8467707422767446,,0.48304589153964816,0.4210657783690718,0.469451832731637,0.6277846254625675,0.6277846254625675,0.9397310666027143,0.40988190559376103,1.0,0.526114489712031,0.8323055690575385,0.2809354990727107,0.782675940920424,0.6599415353853493,0.981572052213406,0.2794392195304097,0.3610658181810527,0.8537640704827861,0.981572052213406,0.981572052213406,0.8574665115923228,0.7717734689763809,0.5986071660738461,0.3925847543042677,0.7760206947304371,0.2809354990727107,0.3774177884075226,0.8744696573070255,0.7252014040680645,0.5903714067852481,0.4882039976583729,0.705353294426509,0.6522873250783634,0.9592323549469223,0.87935361214612,0.46303424826166006,0.8370775746800315,0.8445514871778576,0.6231291121045271,0.9478676320277734,0.7683977004561864,0.1471287491399701,0.49535016756040695,0.6312358968702155,0.7854023565863129,0.07519537572229251,0.6846011897989173,0.969857386433467
Т2.5.5,0.5095393755188734,0.36299088348258857,0.46211406100939556,0.5905036318310487,0.32990689853896293,0.03242791725488238,0.5905036318310487,0.291381601146264,0.32990689853896293,0.03242791725488238,0.6208043004852217,0.5096463849013267,0.44991307347506015,0.7196883609151161,0.2389839623709135,0.22111716949015292,0.24833859300134264,0.5094879160401576,0.534838522204756,0.08771626954716509,0.36299088348258857,0.46211406100939556,0.46211406100939556,0.08771626954716509,0.5782495231039202,,,,,0.36299088348258857,0.3976191918470893,,9.5513957903263e-16,0.06197238547225515,0.049417056548023315,0.8419107368800578,0.8419107368800578,0.5148743159038263,0.8383086261216767,0.526114489712031,1.0,0.40224856525634006,0.6246927889229583,0.32423593569300146,0.18350429728278653,0.5070376931201813,0.14107365895686777,0.18200499506590398,0.38885300180751675,0.5070376931201813,0.5070376931201813,0.4101938099260039,0.20317167968145833,0.04114586046614435,0.11013603796653508,0.3153926043647339,0.6246927889229583,0.6805935912194101,0.48611338144751276,0.13937922109080822,0.06143049140809112,0.026838059526704625,0.2275633297667236,0.13851056163423822,0.6050331931859922,0.44946613700092136,0.7548766044940652,0.40144814042203614,0.057096569969142315,0.06938155786020471,0.5095393755188734,0.5105361254338778,0.25863958554316596,0.7678030799768557,0.05902965216164619,0.4139628287426488,0.5828470419860122,0.5093505893959566,0.4092971602656967
3.3.1,0.8323307653881762,0.16172728137506018,0.8425436951286994,0.3854036722246509,0.8348448709447632,0.1918986102976059,0.3854036722246509,0.5565634500086606,0.8348448709447632,0.1918986102976059,0.8318585062246694,0.8326518022022025,0.02613257029426347,0.0981460424654912,0.5531924474391936,0.5319023677849922,0.5327586160658444,0.9302154339652313,0.8042575743045781,0.4217672557918813,0.16172728137506018,0.8425436951286994,0.8425436951286994,0.4217672557918813,0.9296493218041881,,,,,0.16172728137506018,0.869971981884742,,0.4830458915396478,0.5334458985705821,0.5476838542499297,0.429100174778403,0.429100174778403,0.8626976854590624,0.47275089262267994,0.8323055690575385,0.40224856525634006,1.0,0.3950710361905533,0.88629035333736,0.5022253789366269,0.870601337779114,0.6427530667045731,0.617609738640187,0.9332803399190097,0.870601337779114,0.870601337779114,0.997463281414045,0.8300147810688036,0.40309733735672976,0.6189667247301798,0.8811053431608811,0.3950710361905533,0.1510588231998027,0.9708582663537965,0.9028572197449353,0.8181952777773862,0.796543824597203,0.7023095146492369,0.41917789643501646,0.8631388698592215,0.8070498403280775,0.30809561728756757,0.7567402665128958,0.5910977359162384,0.7939359085528934,0.8323307653881762,0.7821280306942423,0.4134291809698067,0.05296940067731306,0.82738559520227,0.8861211391627326,0.42644296561912026,0.7751242974833716,0.869964120436558
3.4.1a,0.25969682794066135,0.488213472318298,0.3353929031933954,0.4979585031634313,0.08306651141217852,0.41685834356153934,0.4979585031634313,0.39577181403513634,0.08306651141217852,0.41685834356153934,0.4005785678690463,0.25963533905714226,0.44512097141256,0.4788389740039712,0.2487722454949448,0.29062802869985344,0.3003354597878029,0.28584230939465405,0.2421088079920708,0.575017393947171,0.488213472318298,0.3353929031933954,0.3353929031933954,0.575017393947171,0.31066104651382787,,,,,0.488213472318298,0.010031136359356704,,3.035512086788632e-15,0.49224701943490645,0.4720640911128971,0.5844707930550308,0.5844707930550308,0.18797539832483925,0.6916215857375572,0.2809354990727107,0.6246927889229583,0.3950710361905533,1.0,0.03502180607615197,0.06561796987982164,0.21392008602024845,0.09165991088220009,0.14279370953699286,0.35490280996274726,0.21392008602024845,0.21392008602024845,0.35607643929640753,0.08753648113562547,0.19036619678959177,0.36068782217231604,0.027823700979664665,1.0,0.325669473639464,0.3111286377958102,0.4520869185494905,0.04201643825518081,0.038727700182859204,0.11910864236850752,0.28534151423372717,0.24736372245907598,0.3471538043411412,0.7245012685068365,0.014068615446480595,0.12676936693893603,0.030468097240639078,0.25969682794066135,0.08442474567925823,0.2282020520758404,0.3027086729434561,0.032461259612450194,0.07916505531741583,0.566621488562377,0.18642952219838133,0.2976829990522359
3.5.1,0.8204399935619522,0.04394298810285092,0.8238822926950763,0.16920799885277707,0.9498700976003953,0.4234744567779349,0.16920799885277707,0.5490375360615934,0.9498700976003953,0.4234744567779349,0.8295535094276418,0.8205987578900646,0.2968268323539214,0.09407352703310282,0.6775627390937744,0.6265383826413365,0.6274267503462672,0.9168578567815292,0.8523713007243034,0.16841598397908156,0.04394298810285092,0.8238822926950763,0.8238822926950763,0.16841598397908156,0.929090569079802,,,,,0.04394298810285092,0.9759049740755994,,0.4830458915396479,0.27439384820684454,0.26465185092762405,0.27022825800523953,0.27022825800523953,0.8434313073459413,0.4151105827027409,0.782675940920424,0.32423593569300146,0.88629035333736,0.03502180607615197,1.0,0.44366056786041974,0.8462463381356081,0.5525720706606664,0.5559072091057092,0.8203787413988378,0.8462463381356081,0.8462463381356081,0.9036120852737963,0.9176326729352638,0.2422504509955753,0.4361908799509898,0.9997900050737828,0.03502180607615192,0.015362554856077874,0.9364726646366058,0.7065419071663099,0.8848201057612618,0.8628647650127322,0.8499549442893172,0.40110183733450844,0.8727627947164609,0.8137697485673754,0.1984355450693043,0.9112966384801259,0.5957277634494487,0.9118086525899718,0.8204399935619521,0.9148134693375298,0.35670303136869885,0.025866415899637958,0.8867356210908469,0.9833967351006211,0.3703305751853106,0.8404964268173264,0.761511677992064
3.7.1 (возраст 25-29 лет),0.5566710517257321,0.5869253745000476,0.07541118985807523,0.41824033359332513,0.47453116935246137,0.6341243835594012,0.41824033359332513,0.492274577965709,0.47453116935246137,0.6341243835594012,0.2787706178525092,0.5567294130624487,0.04611108106807065,0.07086309074022994,0.25824809327360443,0.3321839040502924,0.33479683565434015,0.5878293698761483,0.4974161398988054,0.45638178477467967,0.5869253745000476,0.07541118985807523,0.07541118985807523,0.45638178477467967,0.4345110992156801,,,,,0.5869253745000476,0.45295434150449504,,0.3838859479749568,0.7176362850469744,0.7666960622692881,0.21413209626950852,0.21413209626950852,0.5056059854955669,0.14817040677509472,0.6599415353853493,0.18350429728278653,0.5022253789366269,0.06561796987982164,0.44366056786041974,1.0,0.6140579391873331,0.43450149826011325,0.39181179414085865,0.5872343613739391,0.6140579391873331,0.6140579391873331,0.5307234645872037,0.6308519545917001,0.8716942079590455,0.6789105206438429,0.4409600972747548,0.06561796987982149,0.1611891201137586,0.4505349193029841,0.6684820204339286,0.5514124578874631,0.3493045264279046,0.4457257961259522,0.8662440753097381,0.4646609961320111,0.5600655610056465,0.10023064612939679,0.4898351402960456,0.888953551562774,0.5004108238582667,0.5566710517257321,0.20875059809667504,0.43782711655416146,0.029187826948467187,0.6480485583190921,0.3348431835867513,0.5189948887872263,0.06211451613861249,0.7368887320605357
3.c.1,0.9674861523231674,0.012037392540438079,0.7050133017097319,0.2550249606680283,0.788054460512002,0.5554519433755095,0.2550249606680283,0.44869459797818906,0.788054460512002,0.5554519433755095,0.8586928936410964,0.9677254655649857,0.19847537616954164,0.36938261223319285,0.4098386013979574,0.4049710585668891,0.42472572061934477,0.9658774869950244,0.9333548269832085,0.1385945535248452,0.012037392540438079,0.7050133017097319,0.7050133017097319,0.1385945535248452,0.9438236826435527,,,,,0.012037392540438079,0.9147888521344766,,0.48304589153964567,0.3496735351410282,0.41398098328865907,0.5644240054662957,0.5644240054662957,0.9834905229736984,0.3726017379350644,0.981572052213406,0.5070376931201813,0.870601337779114,0.21392008602024845,0.8462463381356081,0.6140579391873331,1.0,0.32040549479420793,0.41931923424193074,0.843068609297983,1.0,1.0,0.8960309991571855,0.7727712031674641,0.4966622681798061,0.36960842874221395,0.8407028370157533,0.21392008602024845,0.4030307187686571,0.9258805682246904,0.7257227151338967,0.6702001127167926,0.5627532595357249,0.7092962111155863,0.636272211833781,0.9756429867672354,0.8613376044369285,0.34805174034412467,0.8341914394837393,0.82621959581991,0.6583309091449455,0.9674861523231675,0.8107328730321199,0.09603578859500422,0.41124183592021063,0.6802101115000935,0.8584357658748621,0.13592166756319085,0.7423464394825271,0.9692482891480171
Т3.2.1,0.1798501749823178,0.19578810575243638,0.3447249353174959,0.0731835994876177,0.5751138788982686,0.18514229600407298,0.0731835994876177,0.5217850168773993,0.5751138788982686,0.18514229600407298,0.16597357653645842,0.18041070663306066,0.5476484208545299,0.5131592064461378,0.3928580008122084,0.3734828466355577,0.33902534247333005,0.4613831826433552,0.1574176516239076,0.5198599278979805,0.19578810575243638,0.3447249353174959,0.3447249353174959,0.5198599278979805,0.4077994616124805,,,,,0.19578810575243638,0.4398961082205135,,0.22202651789344277,0.6010516982299582,0.5523339208985056,0.1037850502646781,0.1037850502646781,0.27084502465301197,0.19496237764259564,0.2794392195304097,0.14107365895686777,0.6427530667045731,0.09165991088220009,0.5525720706606664,0.43450149826011325,0.32040549479420793,1.0,0.8132103119828893,0.6843365034988486,0.32040549479420777,0.32040549479420777,0.6360664398931365,0.6256012154274504,0.4331218070304867,0.7870466553593619,0.5465119114017675,0.09165991088220003,0.4642039004275,0.4946201127081823,0.6456841285982873,0.6570690520214686,0.650742905676331,0.5461769782393122,0.3213723116675467,0.27243594248835357,0.23497540125859284,0.023528535439684046,0.3914698239846165,0.2422991965100903,0.6126456020893098,0.17985017498231778,0.2879983043057468,0.7045004943013042,0.4738880202052872,0.7589586146204593,0.46545112516574116,0.22224811202005335,0.23032060086361336,0.3699170436378754
Т3.2.3,0.2463224980313258,0.04131188904193488,0.4614037695208051,0.22530127973266667,0.5400366520260996,0.0008818965354963546,0.22530127973266667,0.1568099111776458,0.5400366520260996,0.0008818965354963546,0.22270892039009077,0.24712227893879402,0.28732736562224476,0.29721124874342547,0.01438311298857651,0.02608730701786297,0.05578158023549088,0.4533700350037782,0.19057536513587914,0.2046486878522093,0.04131188904193488,0.4614037695208051,0.4614037695208051,0.2046486878522093,0.44212082144138565,,,,,0.04131188904193488,0.5286129883526096,,0.3838859479749583,0.27013283432347124,0.2674532914351495,0.005564331473525615,0.005564331473525615,0.4305071058584823,0.08310602487989012,0.3610658181810527,0.18200499506590398,0.617609738640187,0.14279370953699286,0.5559072091057092,0.39181179414085865,0.41931923424193074,0.8132103119828893,1.0,0.6912152670144633,0.4193192342419307,0.4193192342419307,0.6164602727486583,0.5084335837467776,0.32313050871201104,0.4204463716017195,0.547119995143781,0.14279370953699283,0.19487202836698111,0.5071905194643916,0.5259757247111856,0.5832006938883915,0.5853280613004689,0.6706857243959878,0.5438612140236395,0.38931330369344347,0.15410883390963673,0.3133422159766386,0.4334712555567827,0.4106057523109129,0.4833747900470866,0.2463224980313258,0.43408175524819254,0.343781703718468,0.32470298750644905,0.6538050020180205,0.5361354678804341,0.05680878452824987,0.42627545234330716,0.42075251670084135
Т3.2.4,0.742848436491686,0.05508937480035818,0.7208712416106436,0.24486370794709117,0.8649951120180369,0.2591024840232384,0.24486370794709117,0.6621439209223317,0.8649951120180369,0.2591024840232384,0.7449101045121369,0.7432435803879686,0.04280943088753958,0.10000863340154804,0.46683410815939974,0.4680490335548867,0.4622812225901772,0.9105975404838048,0.7326646872994702,0.47944127868625935,0.05508937480035818,0.7208712416106436,0.7208712416106436,0.47944127868625935,0.8853234987498759,,,,,0.05508937480035818,0.8027269343398442,,0.4830458915396457,0.5704292246989574,0.5545914214230856,0.5425324764214599,0.5425324764214599,0.7940142483673684,0.4871029222015022,0.8537640704827861,0.38885300180751675,0.9332803399190097,0.35490280996274726,0.8203787413988378,0.5872343613739391,0.843068609297983,0.6843365034988486,0.6912152670144633,1.0,0.843068609297983,0.843068609297983,0.9390815454686096,0.8513389984138301,0.6031383366704524,0.6187761414114764,0.8106993188385095,0.35490280996274726,0.06393472647677549,0.8758853460792687,0.8369267672148313,0.685969732086492,0.6685629637893922,0.8230590177215756,0.5465598428476229,0.8414377413078467,0.7427804871768248,0.3981893781649165,0.8141891361373794,0.6504939487991175,0.7319078793420197,0.742848436491686,0.7491759409435939,0.46918699206513104,0.17736686963809165,0.7780206910425043,0.7997617237736349,0.27381329800482745,0.6875027399002327,0.8477338021791562
Т3.4.5,0.9674861523231674,0.012037392540438079,0.7050133017097319,0.2550249606680283,0.788054460512002,0.5554519433755095,0.2550249606680283,0.44869459797818906,0.788054460512002,0.5554519433755095,0.8586928936410964,0.9677254655649857,0.19847537616954164,0.36938261223319285,0.4098386013979574,0.4049710585668891,0.42472572061934477,0.9658774869950244,0.9333548269832085,0.1385945535248452,0.012037392540438079,0.7050133017097319,0.7050133017097319,0.1385945535248452,0.9438236826435527,,,,,0.012037392540438079,0.9147888521344766,,0.48304589153964567,0.3496735351410282,0.41398098328865907,0.5644240054662957,0.5644240054662957,0.9834905229736984,0.3726017379350644,0.981572052213406,0.5070376931201813,0.870601337779114,0.21392008602024845,0.8462463381356081,0.6140579391873331,1.0,0.32040549479420777,0.4193192342419307,0.843068609297983,1.0,1.0,0.8960309991571855,0.7727712031674641,0.4966622681798061,0.36960842874221395,0.8407028370157533,0.21392008602024845,0.4030307187686571,0.9258805682246904,0.7257227151338967,0.6702001127167926,0.5627532595357249,0.7092962111155863,0.636272211833781,0.9756429867672354,0.8613376044369285,0.34805174034412467,0.8341914394837393,0.82621959581991,0.6583309091449455,0.9674861523231675,0.8107328730321199,0.09603578859500422,0.41124183592021063,0.6802101115000935,0.8584357658748621,0.13592166756319085,0.7423464394825271,0.9692482891480171
Т3.5.2,0.9674861523231674,0.012037392540438079,0.7050133017097319,0.2550249606680283,0.788054460512002,0.5554519433755095,0.2550249606680283,0.44869459797818906,0.788054460512002,0.5554519433755095,0.8586928936410964,0.9677254655649857,0.19847537616954164,0.36938261223319285,0.4098386013979574,0.4049710585668891,0.42472572061934477,0.9658774869950244,0.9333548269832085,0.1385945535248452,0.012037392540438079,0.7050133017097319,0.7050133017097319,0.1385945535248452,0.9438236826435527,,,,,0.012037392540438079,0.9147888521344766,,0.48304589153964567,0.3496735351410282,0.41398098328865907,0.5644240054662957,0.5644240054662957,0.9834905229736984,0.3726017379350644,0.981572052213406,0.5070376931201813,0.870601337779114,0.21392008602024845,0.8462463381356081,0.6140579391873331,1.0,0.32040549479420777,0.4193192342419307,0.843068609297983,1.0,1.0,0.8960309991571855,0.7727712031674641,0.4966622681798061,0.36960842874221395,0.8407028370157533,0.21392008602024845,0.4030307187686571,0.9258805682246904,0.7257227151338967,0.6702001127167926,0.5627532595357249,0.7092962111155863,0.636272211833781,0.9756429867672354,0.8613376044369285,0.34805174034412467,0.8341914394837393,0.82621959581991,0.6583309091449455,0.9674861523231675,0.8107328730321199,0.09603578859500422,0.41124183592021063,0.6802101115000935,0.8584357658748621,0.13592166756319085,0.7423464394825271,0.9692482891480171
Т3.6.1,0.8516332047830248,0.11398632676478734,0.8264744515106666,0.3595958337672302,0.852314443375621,0.2400693895004715,0.3595958337672302,0.5630936758293882,0.852314443375621,0.2400693895004715,0.8336140822080018,0.8519642449671766,0.03255577427532352,0.10559409182350378,0.5532629308879237,0.5321100210692882,0.5341689987186968,0.949101056014468,0.8242542763772565,0.38734709530638906,0.11398632676478734,0.8264744515106666,0.8264744515106666,0.38734709530638906,0.942793739367125,,,,,0.11398632676478734,0.8943524940803022,,0.483045891539648,0.5194905362410577,0.5379617750575408,0.45134021244662725,0.45134021244662725,0.8841722126252622,0.4673498535300229,0.8574665115923228,0.4101938099260039,0.997463281414045,0.35607643929640753,0.9036120852737963,0.5307234645872037,0.8960309991571855,0.6360664398931365,0.6164602727486583,0.9390815454686096,0.8960309991571855,0.8960309991571855,1.0,0.847213137688705,0.42868126494792497,0.6084019959180017,0.8982582168058973,0.3560764392964075,0.16073437703557258,0.9776110266982175,0.888453255046792,0.8210397347028998,0.7852089260546306,0.7276190974516837,0.4597259296350065,0.8849472529071273,0.8173648251308293,0.3103934156942592,0.7858625899829069,0.6292164357871924,0.7990258394630363,0.8516332047830246,0.7967566860751857,0.3927134813324825,0.08448021196390174,0.8356229808030234,0.8999148428072978,0.391302549778992,0.7734354839277716,0.8891911994656441
